episode,reward,steps,success,total_steps
933,0.8140000000000001,62,1,51981
934,0.634,122,1,52103
935,0.877,41,1,52144
936,0.832,56,1,52200
937,0.76,80,1,52280
938,0.847,51,1,52331
939,0.871,43,1,52374
940,0.73,90,1,52464
941,0.784,72,1,52536
942,0.892,36,1,52572
943,0.631,123,1,52695
944,0.886,38,1,52733
945,0.85,50,1,52783
946,0.91,30,1,52813
947,0.847,51,1,52864
948,0.919,27,1,52891
949,0.883,39,1,52930
950,0.838,54,1,52984
951,0.925,25,1,53009
952,0.8260000000000001,58,1,53067
953,0.91,30,1,53097
954,0.712,96,1,53193
955,0.847,51,1,53244
956,0.856,48,1,53292
957,0.6579999999999999,114,1,53406
958,0.778,74,1,53480
959,0.763,79,1,53559
960,0.775,75,1,53634
961,0.772,76,1,53710
962,0.832,56,1,53766
963,0.748,84,1,53850
964,0.754,82,1,53932
965,0.8140000000000001,62,1,53994
966,0.0,5,0,53999
967,0.589,137,1,54136
968,0.922,26,1,54162
969,0.853,49,1,54211
970,0.874,42,1,54253
971,0.0,16,0,54269
972,0.895,35,1,54304
973,0.0,6,0,54310
974,0.85,50,1,54360
975,0.919,27,1,54387
976,0.847,51,1,54438
977,0.862,46,1,54484
978,0.889,37,1,54521
979,0.913,29,1,54550
980,0.85,50,1,54600
981,0.865,45,1,54645
982,0.919,27,1,54672
983,0.88,40,1,54712
984,0.817,61,1,54773
985,0.886,38,1,54811
986,0.877,41,1,54852
987,0.9369999999999999,21,1,54873
988,0.0,11,0,54884
989,0.883,39,1,54923
990,0.874,42,1,54965
991,0.877,41,1,55006
992,0.85,50,1,55056
993,0.0,3,0,55059
994,0.8140000000000001,62,1,55121
995,0.802,66,1,55187
996,0.931,23,1,55210
997,0.862,46,1,55256
998,0.907,31,1,55287
999,0.859,47,1,55334
1000,0.913,29,1,55363
1001,0.913,29,1,55392
1002,0.91,30,1,55422
1003,0.871,43,1,55465
1004,0.9339999999999999,22,1,55487
1005,0.8140000000000001,62,1,55549
1006,0.82,60,1,55609
1007,0.88,40,1,55649
1008,0.8049999999999999,65,1,55714
1009,0.877,41,1,55755
1010,0.868,44,1,55799
1011,0.889,37,1,55836
1012,0.856,48,1,55884
1013,0.0,25,0,55909
1014,0.838,54,1,55963
1015,0.904,32,1,55995
1016,0.835,55,1,56050
1017,0.0,9,0,56059
1018,0.82,60,1,56119
